review_id,rating,text,sentiment,created_time,clean_text,topic,topic_label
2994651,5,"Cực kì hài lòng Truyện hay, thú vị, sách được vận chuyển nhanh, đóng gói cẩn thận",positive,,truyện hay thú_vị vận_chuyển nhanh đóng_gói cẩn_thận,3,LOGISTICS
2732744,5,Cực kì hài lòng Nội dung cực kì dễ thương. Dù đã lớn rồi nhưng mình vẫn thích đọc.,positive,,nội_dung dễ_thương dù lớn thích đọc,4,GENERAL
3198833,5,Cực kì hài lòng Sách đẹp. Guao hàng nhanh.,positive,,đẹp guao nhanh,3,LOGISTICS
20221921,2,"Không hài lòng Sách thì mình ko nói tới, nhưng giao hàng tệ thât. Trễ tới 2 ngày cũng không liên lạc gì luôn, đến khi mình phản ánh cho tiki thì mới giao hàng cho mình. Chưa từng gặp vầy, thường bên tiki hay giao sớm cho mình kìa",negative,,nói tới giao tệ thât trễ tới 2 ngày liên_lạc gì luôn đến khi phản_ánh mới giao chưa từng gặp vầy thường bên hay giao sớm kìa,2,LOGISTICS
20231505,5,Cực kì hài lòng Không có ý kiến,positive,,ý_kiến,4,GENERAL
20220890,5,Cực kì hài lòng Đẹp lắm,positive,,đẹp,3,LOGISTICS
20137411,5,Cực kì hài lòng Sách đóng gói cẩn thận,positive,,đóng_gói cẩn_thận,3,LOGISTICS
20145243,5,Cực kì hài lòng Oki,positive,,oki,0,PRICING
16289465,5,"Cực kì hài lòng Trẻ đóng gói kĩ lắm luôn, anh shipper dễ thương lắm á, bìa lần này đẹp quá trời quá đất mà tập 1, 2 lệch gáy:)",positive,,trẻ đóng_gói kĩ luôn shipper dễ_thương á_bìa lần đẹp quá trời quá đất tập 1 2 lệch gáy,1,PRODUCT_QUALITY
16290063,5,Cực kì hài lòng seal đợt này đẹp lắm luôn đó mn ơi tôi cũng thương anh shipper nữa hơn 8 giờ tối vẫn đi giao hàng :,positive,,seal đợt đẹp luôn mn ơi thương shipper nữa hơn 8 giờ tối đi giao,1,PRODUCT_QUALITY
16503993,5,Cực kì hài lòng Truyện đẹp hơi bị df một xíu nhưng nhìn chung vẫn OK shipper dễ thương lắm lun 😁⭐️🥰,positive,,truyện đẹp df xíu nhìn_chung ok_shipper dễ_thương lun,3,LOGISTICS
20087534,5,"Cực kì hài lòng Sản phẩm chất lượng tốt, giá cả phải chăng, giao hàng nhanh.",positive,,chất_lượng tốt giá_cả phải_chăng giao nhanh,3,LOGISTICS
20012008,5,Cực kì hài lòng Bookmark tặng kèm đầy đủ truyện mới giấy thơm,positive,,bookmark tặng kèm đầy_đủ truyện mới giấy thơm,3,LOGISTICS
20226505,5,Cực kì hài lòng nét đẹp đáng để mua nội dung hayy,positive,,nét đẹp đáng để mua nội_dung hayy,4,GENERAL
20225415,5,"Cực kì hài lòng chưa đọc nên không biết nội dung, shop đóng gói hàng kĩ càng",positive,,chưa đọc biết nội_dung đóng_gói kĩ càng,4,GENERAL
20214517,5,"Cực kì hài lòng Truyện soft xỉu luôn, hay mà còn quá xinh đẹp. Giao hàng nhanh chóng và đóng gói cẩn thận",positive,,truyện_soft xỉu luôn hay mà_còn quá xinh_đẹp giao nhanh_chóng đóng_gói cẩn_thận,0,PRICING
19762963,5,"Cực kì hài lòng Giao hàng nhanh lắm ấy, mình tưởng qua tết mới nhận cơ thế mà hôm qua đặt hôm nay đã giao đến nơi rồi, gói hàng nhìn sang ghê ấy, nói chung là ấn tượng đầu tiên rất tốt, truyện cũng ổn",positive,,giao nhanh ấy tưởng qua tết mới nhận cơ_thế hôm_qua đặt hôm_nay giao đến_nơi gói nhìn sang ghê ấy nói_chung ấn_tượng đầu_tiên tốt_truyện ổn,2,LOGISTICS
19778737,5,"Cực kì hài lòng Siêu xinh nha, rcm mọi ng nên mua
Hơi cáu vụ random bookmark thôi
Lâu lắm rồi mới mua tiki, siêu ưng nha. Tiki đã có cải thiện trg khâu đóng gói, 💯 điểm k có nhưng",positive,,siêu xinh_nha rcm mọi mua cáu vụ random bookmark thôi lâu mới mua siêu_ưng nha_tiki cải_thiện trg khâu đóng_gói điểm k,0,PRICING
19938364,5,"Cực kì hài lòng Hay điên ạ, gói kĩ in ấn cx đẹp rõ ràng😘😘😘 nội dung khỏi bàn",positive,,hay điên ạ_gói kĩ in_ấn cx đẹp rõ_ràng nội_dung khỏi bàn,3,LOGISTICS
19824332,5,Cực kì hài lòng Tap 18+ ngon đấy,positive,,tap 18 ngon đấy,2,LOGISTICS
19659808,5,"Cực kì hài lòng Sách giao hơi lâu nhưng giao về không móp méo gì nên cũng ok ạ, phần gáy sáu của sách bị cấn nhưng giao xa nên vậy là tốt lắm rồi",positive,,giao_hơi lâu giao móp_méo gì ok ạ phần gáy sáu cấn giao xa vậy tốt,2,LOGISTICS
19658860,5,"Cực kì hài lòng Bìa truyện đẹp, lúc nhận kh mốp hay rách gì cả, đồ kèm cũng cute lắm ạ nchung là đáng mua lắmmm",positive,,bìa truyện_đẹp lúc nhận kh_mốp hay rách gì cả đồ kèm cute ạ nchung đáng mua lắmmm,4,GENERAL
20014883,5,"Cực kì hài lòng Sách lành lặn, Tiki gói chống sốc rồi nha mọi người 😆 sách khổ to nhìn thích ghê , đang ngày đợt sale nên giá hời lắm",positive,,lành_lặn tiki_gói chống sốc nha mọi người khổ to nhìn thích ghê ngày đợt sale giá hời,4,GENERAL
19505179,3,"Bình thường Giao nhanh thiệc nhưng mà obi r thẻ bo góc của t đâu tr. Luôn tin tưởng Tiki nên ko kiểm hàng mở hàng ra mới phát hiện tập 10 ko có obi ko có bo góc trong khi rõ ràng lúc mua hàng có ghi. Ủa là s? Cần 1 lời giải thích nha.. bản in có 5000 Ko lẽ giao cho t bản tái?? Tính cho 1 sao nhưng vớt vác đc anh shipper thân thiện, đóng gói tạm ổn",neutral,,giao nhanh thiệc nhưng_mà obi r thẻ bo_góc t đâu tr luôn tin_tưởng kiểm_hàng mở ra mới phát_hiện tập 10 obi bo_góc trong khi rõ_ràng lúc mua ghi ủa s cần 1 lời giải_thích nha bản in 5000 ko_lẽ giao t bản tái_tính 1 sao vớt_vác shipper thân_thiện đóng_gói tạm ổn,1,PRODUCT_QUALITY
19433497,5,"Cực kì hài lòng Người ta học được từ thất bại nhiều hơn từ thành công. Bởi vậy đừng để thất bại cản đường bạn, bởi thất bại sẽ làm nên con người bạn – Khuyết danh.",positive,,người học thất_bại nhiều hơn thành_công bởi_vậy đừng để thất_bại cản đường bởi thất_bại làm_nên con_người khuyết_danh,4,GENERAL
19143233,5,Cực kì hài lòng Giao nhanh và đúng hàng. Đóng gói tốt. Truyện trong tình trạng tốt. Nội dung truyện gay cấn và hấp dẫn.,positive,,giao nhanh đúng đóng_gói tốt_truyện trong tình_trạng tốt nội_dung truyện gay_cấn hấp_dẫn,3,LOGISTICS
18906092,5,"Cực kì hài lòng Xiu xinh luôn, nội dung thì hay *** ò, giao hàng nhanh nữa, quá ư là tuyệt vời, in truyện đẹp, card cũng đẹp nốt.",positive,,xiu_xinh luôn nội_dung hay ò giao nhanh nữa quá_ư tuyệt_vời in truyện đẹp card đẹp nốt,3,LOGISTICS
19436646,5,"Cực kì hài lòng Giao hàng siêu tốc, đóng gói chắc chắn, bìa đẹp, nd truyện này rất hay",positive,,giao siêu_tốc đóng_gói chắc_chắn bìa đẹp nd_truyện hay,3,LOGISTICS
19136045,5,Cực kì hài lòng Ok,positive,,ok,4,GENERAL
18896490,5,Cực kì hài lòng Tuyệt vời,positive,,tuyệt_vời,3,LOGISTICS
18860581,4,Hài lòng Ổn,positive,,ổn,3,LOGISTICS
18869294,5,Cực kì hài lòng Hàng rất đẹp,positive,,đẹp,3,LOGISTICS
19054607,5,Cực kì hài lòng Nhanh,positive,,nhanh,3,LOGISTICS
15977750,4,"Hài lòng Đóng gói cẩn thận nhưng truyện bị df một xíu và đã unseal. Giao hàng nhanh, trước dự kiến. Sẽ tiếp tục ủng hộ trong tương lai 💞",positive,,đóng_gói cẩn_thận truyện df xíu unseal giao nhanh trước dự_kiến tiếp_tục ủng_hộ trong tương_lai,3,LOGISTICS
6619111,5,"Sách hay đẹp, hấp dẫn Truyện hay xuất sắc, tuyển tập những vụ án có amuro xuất hiện á. Sách còn đc tặng post card nữa. Mãi yêu tiki.",positive,,hay đẹp hấp_dẫn truyện hay xuất_sắc tuyển_tập vụ án amuro xuất_hiện á_sách tặng post card nữa mãi yêu,4,GENERAL
8707228,5,Cực kì hài lòng Khá hay đấy,positive,,khá hay đấy,4,GENERAL
20088411,5,"Cực kì hài lòng Đóng gói rất cẩn thận, lần đầu đặt hàng ở Tiki và rất ưng",positive,,đóng_gói cẩn_thận lần đầu đặt_hàng ở ưng,2,LOGISTICS
20186183,5,"Cực kì hài lòng Bìa đẹp , anh Amuro cũng rất đẹp",positive,,bìa đẹp amuro đẹp,3,LOGISTICS
6983904,4,"Truyện bì trầy xước bìa. Truyện bị xước bìa trên nặng. Giấy in là giấy láng không phải xốp kèm 1  postcard. 
Truyện tổng hợp các câu chuyện có Toru Amuro xuất hiện.",positive,,truyện bì trầy_xước bìa truyện xước_bìa trên nặng giấy in giấy láng phải xốp kèm 1 postcard_truyện tổng_hợp câu_chuyện toru amuro xuất_hiện,4,GENERAL
9181097,3,"Bình thường hàng giao đúng với dự kiến nhưng do đặt nhiều sách, tiki không hề có xốp để bọc sách như trước đây nên quyển nào cũng có vết hư hại. hộp bọc cũng bị méo mó mong tiki khắc phục",neutral,,giao đúng với dự_kiến do đặt nhiều hề xốp để bọc_sách trước_đây quyển nào vết hư_hại hộp_bọc méo_mó mong_tiki khắc_phục,2,LOGISTICS
10071512,5,"Cực kì hài lòng giao hàng nhanh
y hình 
đẹp lắm, đáng tiền 
mn nên mua thử",positive,,giao nhanh y_hình đẹp đáng tiền mn mua thử,3,LOGISTICS
11508471,5,"Cực kì hài lòng Truyện siêu dày, rất thích",positive,,truyện siêu_dày thích,1,PRODUCT_QUALITY
8156588,5,"Cực kì hài lòng trang cuối bị nhăn với lỗi ạ, nhưng mà bù lại giao nhanh",positive,,trang cuối nhăn với lỗi ạ nhưng_mà bù giao nhanh,2,LOGISTICS
6755507,5,"Cực kì hài lòng Giao hàng nhanh, đóng gói kĩ.
Chất lượng truyện tốt",positive,,giao nhanh đóng_gói kĩ chất_lượng truyện tốt,3,LOGISTICS
9467402,5,Cực kì hài lòng sách đẹp dù ko bọc nhưng ko bị rách hay nhầu,positive,,đẹp dù ko_bọc rách hay nhầu,1,PRODUCT_QUALITY
7637984,5,Cực kì hài lòng post card siêu đẹp bìa sách cg đẹp ko bị rách hay nhăn,positive,,post card siêu_đẹp bìa cg đẹp rách hay nhăn,1,PRODUCT_QUALITY
11695589,5,Cực kì hài lòng Quá hài lòng,positive,,quá,2,LOGISTICS
11735763,5,Cực kì hài lòng Ok,positive,,ok,4,GENERAL
6750743,5,Cực kì hài lòng Rất vừa ý về sách. Hàng giao nhanh. Cám ơn.,positive,,vừa_ý giao nhanh cám_ơn,3,LOGISTICS
8241814,5,Cực kì hài lòng đẹp quá tròi luôn ??,positive,,đẹp quá tròi luôn,3,LOGISTICS
9432150,5,Cực kì hài lòng Hay,positive,,hay,0,PRICING
8231589,5,Cực kì hài lòng Hàng giao nhanh,positive,,giao nhanh,3,LOGISTICS
17539930,5,"Cực kì hài lòng Xinh lắm ạ 
Giao hàng nhanh nữa ko bị df đâu ạ",positive,,xinh ạ giao nhanh nữa df đâu ạ,3,LOGISTICS
6881859,4,Hài lòng Góc truyện bị đè,positive,,góc truyện đè,1,PRODUCT_QUALITY
7443474,4,Hài lòng Sản phẩm rẻ,positive,,rẻ,0,PRICING
7974736,5,Cực kì hài lòng nai xừ,positive,,nai xừ,0,PRICING
8356822,5,Cực kì hài lòng O,positive,,o,0,PRICING
19941097,5,"Cực kì hài lòng Sách đẹp, mới.",positive,,đẹp mới,3,LOGISTICS
17989952,5,Cực kì hài lòng đóng gói đẹp. mua về chưng cho đẹp chứ cũng ko có đọc gì mấy.,positive,,đóng_gói đẹp mua chưng đẹp chứ đọc gì mấy,4,GENERAL
18125023,5,Cực kì hài lòng Giao hàng nhanh.cẩn thận,positive,,giao nhanh cẩn_thận,3,LOGISTICS
5312920,5,"Cực kì hài lòng Sách hay, giao hàng nhiệt tình",positive,,hay giao nhiệt_tình,3,LOGISTICS
16586159,1,"Rất không hài lòng Gáy tạp chí thì rách, cả quyển thì cong veo, vậy mà tiki cũng duyệt để ncc này bán cho khách hàng thì quá tệ",negative,,gáy tạp_chí rách cả quyển cong_veo vậy_mà duyệt để ncc bán khách_hàng quá tệ,2,LOGISTICS
14736032,1,"Rất không hài lòng sách cũ, gáy bong, thấm nước ở góc, cạnh trang đen thui như đã dùng rồi. đề nghị tiki thu hồi.",negative,,cũ_gáy bong thấm nước ở góc cạnh trang đen_thui dùng đề_nghị thu_hồi,2,LOGISTICS
13942896,5,"Cực kì hài lòng Cuốn tạp chí siêu đẹp, siêu thích luôn ấy. Cách kể chuyện hay miêu tả giàu cảm xúc, nói chung với mình 10/10 và không bao giờ thất vọng với thương hiệu nì.",positive,,cuốn tạp_chí siêu_đẹp siêu_thích luôn ấy cách kể chuyện hay miêu_tả giàu cảm_xúc nói_chung với 10 10 bao_giờ thất_vọng với thương_hiệu nì,4,GENERAL
15897434,5,"Cực kì hài lòng đẹp, rẻ, nội dung hay. nên mua",positive,,đẹp rẻ nội_dung hay mua,0,PRICING
19081630,5,Cực kì hài lòng Đánh để mua,positive,,đánh để mua,4,GENERAL
3630562,5,"cảm xúc mới! Tạp Chí thiết kế đẹp, nội dung khá bắt cảm xúc, đáng tiền,...cuốn vol2 đã đưa mình đến đay, anh shiper tiki dễ thương giao hàng siêu nhanh ❤",positive,,cảm_xúc mới tạp_chí thiết_kế đẹp nội_dung khá bắt_cảm_xúc đáng tiền cuốn vol2 đưa đến đay shiper dễ_thương giao siêu nhanh,4,GENERAL
15834293,5,"Cực kì hài lòng giao hàng nhanh, gói sách cẩn thận, 5 sao cho shop",positive,,giao nhanh gói cẩn_thận 5 sao,3,LOGISTICS
10588909,3,Bình thường sản phẩm vừa mới giao lại như này?...,neutral,,vừa_mới giao,3,LOGISTICS
5685997,1,Rất không hài lòng Đóng cuốn chưa gì bung hết ra rồi ?,negative,,đóng cuốn chưa gì bung hết ra,1,PRODUCT_QUALITY
5935683,5,"Cực kì hài lòng trình bày đẹp, nội dung cũng hay nữa!!",positive,,trình_bày đẹp nội_dung hay nữa,4,GENERAL
3844663,3,Bình thường Bị dơ ngay góc,neutral,,dơ ngay góc,1,PRODUCT_QUALITY
1953387,5,"Đẹp, nhiều cảm hứng về Tết Chất lượng giấy và thiết kế rất đẹp, nội dung truyền cảm hứng",positive,,đẹp nhiều cảm_hứng tết chất_lượng giấy thiết_kế đẹp nội_dung truyền cảm_hứng,4,GENERAL
513209,5,Sách hay và đẹp Quyển sách có những bài rất nhẹ nhàng và nổi bật được chủ đề. Hình ảnh và minh hoạ cũng rất chỉnh chu và sáng tạo,positive,,hay đẹp quyển bài nhẹ_nhàng nổi_bật chủ_đề hình_ảnh minh_họa chỉnh_chu sáng_tạo,4,GENERAL
1194290,5,"Thấy sách là thấy Tết Bài viết và hình ảnh đầy cảm xúc, giúp người đọc hình dung nguyên vẹn cảm xúc của ngày xuân mới.",positive,,thâ y_sa ch la_thâ y_tê t ba i viê t va hi_nh a_nh đâ y ca m xu_c giu p ngươ i đo c hi_nh dung_nguyên ve_n ca m xu_c cu a nga y_xuân mơ i,1,PRODUCT_QUALITY
513197,5,"Quyển sách Tết mới lạ Hình ảnh đẹp, minh hoạ siêu đáng yêu! Bài viết thì khiến nôn Tết kinh khủng.",positive,,quyển tết mới_lạ hình_ảnh đẹp_minh họa siêu_đáng yêu bài viết khiến nôn tết kinh_khủng,4,GENERAL
20103243,5,Cực kì hài lòng Cảm ơn Tiki.,positive,,cảm_ơn,0,PRICING
15834295,5,"Cực kì hài lòng giao hàng nhanh, gói sách cẩn thận, 5 sao cho shop",positive,,giao nhanh gói cẩn_thận 5 sao,3,LOGISTICS
14888829,5,Cực kì hài lòng Tạp chí chất lượng.,positive,,tạp_chí chất_lượng,4,GENERAL
8186577,5,"Cực kì hài lòng hàng gói, bọc đẹp",positive,,gói bọc đẹp,3,LOGISTICS
8902779,4,"Hài lòng Giao hàng nhanh, đủ bộ, đóng gói kỹ. Tuy nhiên trong bộ có 1 số cuốn có gáy hơi cũ nhưng chấp nhận dc",positive,,giao nhanh đủ bộ đóng_gói kỹ tuy_nhiên trong bộ 1 số cuốn gáy cũ chấp_nhận dc,4,GENERAL
6808646,5,Cực kì hài lòng Rất hay nhé. Có phần hơi cũ nhưng giá mềm nhiều,positive,,hay nhé phần cũ giá mềm nhiều,4,GENERAL
18125028,5,Cực kì hài lòng Giao hàng nhanh.cẩn thận,positive,,giao nhanh cẩn_thận,3,LOGISTICS
11573740,5,Cực kì hài lòng Ok,positive,,ok,4,GENERAL
8199282,5,Cực kì hài lòng Rất hay. Nên mua.,positive,,hay mua,0,PRICING
13865529,4,Hài lòng gói hàng cẩn thận,positive,,gói cẩn_thận,3,LOGISTICS
12337310,4,Hài lòng Nội dung hấp dẫn,positive,,nội_dung hấp_dẫn,4,GENERAL
5060288,4,"Hài lòng Thiếu mất tháng 2, 12 tháng mà mới 11 tháng thiếu 1 quyển tháng 2",positive,,thiếu mất tháng 2 12 tháng mới 11 tháng thiếu 1 quyển tháng 2,2,LOGISTICS
4898979,5,Cực kì hài lòng Không có số 141 ạ,positive,,số 141 ạ,2,LOGISTICS
4083754,5,Cực kì hài lòng ok,positive,,ok,4,GENERAL
17908207,5,Cực kì hài lòng Sản phẩm đúng như yêu cầu đơn hàng,positive,,đúng yêu_cầu đơn,2,LOGISTICS
4898349,5,Cực kì hài lòng tốt,positive,,tốt,0,PRICING
7888071,5,Cực kì hài lòng Sản phẩm tốt. Tuy nhiên vẫn còn hơi bụi. Hi vọng tiki lần sau sẽ lau sạch trước khi giao cho khách hàng.,positive,,tốt tuy_nhiên bụi hi_vọng lần sau lau sạch trước khi giao khách_hàng,2,LOGISTICS
6875497,5,Cực kì hài lòng đã mua rẻ hơn ở nhà sách. mà còn giao trong vòng 1 ngày. khỏi chê luôn,positive,,mua rẻ hơn ở nhà_sách mà_còn giao trong vòng 1 ngày khỏi chê luôn,4,GENERAL
8900146,5,"Cực kì hài lòng Đóng gói kỹ , giao hàng nhanh",positive,,đóng_gói kỹ giao nhanh,3,LOGISTICS
3195070,5,"Cực kì hài lòng truyện rất hay, hài hước, bao kĩ càng, sạch sẽ, giao hàng nhanh chóng, chất lượng. Cảm ơn tiki!",positive,,truyện hay hài_hước bao kĩ_càng sạch_sẽ giao nhanh_chóng chất_lượng cảm_ơn,0,PRICING
11368098,1,"Rất không hài lòng Quá thất vọng với Tiki, đặt mua có 9 quyển truyện ( cùng của Tiki Trading ) vậy mà tách thành 3 đơn hàng. Đã nhận được 2 đơn thì lại bị trùng 2 tập 13. Chán",negative,,quá thất_vọng với đặt mua 9 quyển truyện cùng trading vậy_mà tách thành 3 đơn nhận 2 đơn trùng 2 tập 13 chán,2,LOGISTICS
6997962,5,Cực kì hài lòng sản phẩm rất.ok,positive,,sa_n phâ m ok,1,PRODUCT_QUALITY
